train_id;wagon_id;arrival_time;length;is_loaded;needs_retrofit;Track
T119;318166502860;2031-07-29T17:09:00+00:00;26.24;True;True;collection
T120;12274;2031-08-16T12:23:00+00:00;23.24;True;True;collection
T121;84 8166 5028-60;2031-08-16T00:18:00+00:00;24.28;True;True;collection
T122;84 8166 5028-60;2031-08-26T11:16:00+00:00;24.28;True;True;collection
T123;12260;2031-07-03T13:44:00+00:00;23.24;True;True;collection
T124;12260;2031-07-23T12:30:00+00:00;23.24;True;True;collection
T125;12248;2031-09-15T11:04:00+00:00;23.24;True;True;collection
T126;12248;2031-10-01T00:03:00+00:00;23.24;True;True;collection
T127;12241;2031-09-07T23:55:00+00:00;23.24;True;True;collection
T128;12238;2031-09-29T22:51:00+00:00;23.24;True;True;collection
T129;12235;2031-08-10T22:42:00+00:00;23.24;True;True;collection
T130;12233;2031-09-16T19:15:00+00:00;23.24;True;True;collection
T131;12229;2031-07-29T00:41:00+00:00;23.24;True;True;collection
T132;12229;2031-08-25T11:00:00+00:00;23.24;True;True;collection
T133;12229;2031-09-22T00:57:00+00:00;23.24;True;True;collection
T134;12221;2031-07-29T12:03:00+00:00;23.24;True;True;collection
T135;12219;2031-08-21T06:50:00+00:00;23.24;True;True;collection
T136;12210;2031-07-04T15:45:00+00:00;23.24;True;True;collection
T137;12208;2031-07-03T11:14:00+00:00;23.24;True;True;collection
T138;12208;2031-07-26T01:30:00+00:00;23.24;True;True;collection
T139;12203;2031-09-07T23:55:00+00:00;23.24;True;True;collection
T140;12197;2031-10-01T01:20:00+00:00;23.24;True;True;collection
T141;12195;2031-07-20T12:50:00+00:00;23.24;True;True;collection
T142;12186;2031-07-24T12:50:00+00:00;23.24;True;True;collection
T143;12183;2031-10-02T00:42:00+00:00;23.24;True;True;collection
T144;12182;2031-08-03T10:50:00+00:00;23.24;True;True;collection
T145;12179;2031-07-29T23:23:00+00:00;23.24;True;True;collection
T146;12177;2031-07-23T10:55:00+00:00;23.24;True;True;collection
T147;12175;2031-10-01T19:58:00+00:00;23.24;True;True;collection
T148;12163;2031-08-14T00:24:00+00:00;23.24;True;True;collection
T149;12163;2031-08-27T13:07:00+00:00;23.24;True;True;collection
T150;12155;2031-07-30T12:49:00+00:00;23.24;True;True;collection
T151;12153;2031-08-12T14:48:00+00:00;23.24;True;True;collection
T152;12153;2031-09-09T22:50:00+00:00;23.24;True;True;collection
T153;12148;2031-09-28T23:28:00+00:00;23.24;True;True;collection
T154;12146;2031-07-24T08:40:00+00:00;23.24;True;True;collection
T155;12139;2031-09-29T22:51:00+00:00;23.24;True;True;collection
T156;12132;2031-09-04T01:58:00+00:00;23.24;True;True;collection
T157;12132;2031-09-29T22:51:00+00:00;23.24;True;True;collection
T158;12123;2031-09-09T02:57:00+00:00;23.24;True;True;collection
T159;12123;2031-09-23T23:15:00+00:00;23.24;True;True;collection
T160;12121;2031-09-09T00:30:00+00:00;23.24;True;True;collection
T161;12119;2031-09-25T05:40:00+00:00;23.24;True;True;collection
T162;12116;2031-07-30T12:42:00+00:00;23.24;True;True;collection
T163;12116;2031-08-25T11:00:00+00:00;23.24;True;True;collection
T164;12113;2031-08-18T10:48:00+00:00;23.24;True;True;collection
T165;12105;2031-08-25T11:00:00+00:00;23.24;True;True;collection
T166;12104;2031-08-05T11:45:00+00:00;23.24;True;True;collection
T167;12099;2031-09-23T12:00:00+00:00;23.24;True;True;collection
T168;12077;2031-07-07T22:56:00+00:00;23.24;True;True;collection
T169;12077;2031-08-12T14:46:00+00:00;23.24;True;True;collection
T170;12074;2031-07-18T20:49:00+00:00;23.24;True;True;collection
T171;12073;2031-07-30T00:55:00+00:00;23.24;True;True;collection
T172;12070;2031-09-09T10:44:00+00:00;23.24;True;True;collection
T173;12067;2031-08-26T23:14:00+00:00;23.24;True;True;collection
T174;12067;2031-10-03T22:24:00+00:00;23.24;True;True;collection
T175;12066;2031-08-13T23:50:00+00:00;23.24;True;True;collection
T176;12060;2031-07-04T15:45:00+00:00;23.24;True;True;collection
T177;12060;2031-07-15T17:30:00+00:00;23.24;True;True;collection
T178;12057;2031-07-18T12:51:00+00:00;23.24;True;True;collection
T179;12053;2031-08-10T22:42:00+00:00;23.24;True;True;collection
T180;12053;2031-08-26T10:06:00+00:00;23.24;True;True;collection
T181;12051;2031-08-07T10:58:00+00:00;23.24;True;True;collection
T182;12051;2031-09-14T11:00:00+00:00;23.24;True;True;collection
T183;12042;2031-09-21T23:40:00+00:00;23.24;True;True;collection
T184;12037;2031-07-03T13:44:00+00:00;23.24;True;True;collection
T185;12037;2031-09-16T19:15:00+00:00;23.24;True;True;collection
T186;12037;2031-10-01T00:03:00+00:00;23.24;True;True;collection
T187;12036;2031-07-11T15:40:00+00:00;23.24;True;True;collection
T188;12031;2031-07-25T18:46:00+00:00;23.24;True;True;collection
T189;12031;2031-08-04T23:03:00+00:00;23.24;True;True;collection
T190;12031;2031-08-18T10:48:00+00:00;23.24;True;True;collection
T191;12029;2031-09-23T12:00:00+00:00;23.24;True;True;collection
T192;12023;2031-08-19T10:51:00+00:00;23.24;True;True;collection
T193;12023;2031-09-23T23:15:00+00:00;23.24;True;True;collection
T194;11999;2031-07-20T23:50:00+00:00;23.24;True;True;collection
T195;11991;2031-08-25T01:12:00+00:00;23.24;True;True;collection
T196;11989;2031-07-08T02:20:00+00:00;23.24;True;True;collection
T197;11989;2031-09-07T23:55:00+00:00;23.24;True;True;collection
T198;11988;2031-07-03T13:44:00+00:00;23.24;True;True;collection
T199;11970;2031-07-06T00:10:00+00:00;23.24;True;True;collection
T200;11970;2031-08-08T17:00:00+00:00;23.24;True;True;collection
T201;11959;2031-07-15T00:04:00+00:00;12.55;True;True;collection
T202;11957;2031-09-12T17:36:00+00:00;12.55;True;True;collection
T203;11953;2031-07-15T13:00:00+00:00;12.55;True;True;collection
T204;11947;2031-07-15T00:04:00+00:00;12.55;True;True;collection
T205;11915;2031-07-15T23:37:00+00:00;15;True;True;collection
T206;11902;2031-09-09T14:06:00+00:00;12.66;False;True;collection
T207;11900;2031-08-04T23:03:00+00:00;13.25;False;True;collection
T208;11897;2031-09-14T11:09:00+00:00;21.34;False;True;collection
T209;11891;2031-09-28T23:28:00+00:00;21.34;True;True;collection
T210;11884;2031-07-22T22:57:00+00:00;21.34;True;True;collection
T211;11881;2031-09-28T23:28:00+00:00;21.34;True;True;collection
T212;11877;2031-08-18T01:55:00+00:00;21.34;False;True;collection
T213;11872;2031-08-19T06:35:00+00:00;21.34;False;True;collection
T214;11862;2031-09-06T12:44:00+00:00;21.34;False;True;collection
T215;11862;2031-09-17T15:17:00+00:00;21.34;False;True;collection
T216;11861;2031-08-31T13:35:00+00:00;21.34;False;True;collection
T217;11855;2031-08-18T01:55:00+00:00;21.34;False;True;collection
T218;11853;2031-08-31T13:35:00+00:00;21.34;False;True;collection
T219;11847;2031-07-22T22:57:00+00:00;21.3;True;True;collection
T220;11847;2031-09-22T21:10:00+00:00;21.3;True;True;collection
T221;11837;2031-08-19T06:35:00+00:00;21.3;False;True;collection
T222;11835;2031-09-28T23:28:00+00:00;21.3;True;True;collection
T223;11829;2031-09-22T22:54:00+00:00;21.3;True;True;collection
T224;11823;2031-08-18T01:55:00+00:00;21.3;False;True;collection
T225;11821;2031-09-10T10:40:00+00:00;21.3;True;True;collection
T226;11821;2031-09-27T15:40:00+00:00;21.3;False;True;collection
T227;11820;2031-09-28T23:28:00+00:00;21.3;True;True;collection
T228;11816;2031-08-31T13:35:00+00:00;21.3;False;True;collection
T229;11805;2031-09-28T23:28:00+00:00;21.3;True;True;collection
T230;11794;2031-09-28T23:28:00+00:00;21.3;True;True;collection
T231;11791;2031-10-02T10:55:00+00:00;21.3;True;True;collection
T232;11766;2031-07-07T22:56:00+00:00;15.8;True;True;collection
T233;11765;2031-09-14T04:50:00+00:00;15.8;True;True;collection
T234;11760;2031-08-18T23:20:00+00:00;12.54;True;True;collection
T235;11734;2031-09-18T14:45:00+00:00;12.54;False;True;collection
T236;11723;2031-07-09T09:52:00+00:00;26.24;False;True;collection
T237;11723;2031-07-13T18:34:00+00:00;26.24;True;True;collection
T238;11720;2031-09-25T15:07:00+00:00;26.24;True;True;collection
T239;11718;2031-07-07T22:56:00+00:00;26.24;False;True;collection
T240;11718;2031-07-12T17:40:00+00:00;26.24;True;True;collection
T241;11709;2031-09-08T18:50:00+00:00;13.54;False;True;collection
T242;11709;2031-09-29T19:38:00+00:00;13.54;False;True;collection
T243;11679;2031-08-15T17:58:00+00:00;13.04;True;True;collection
T244;11673;2031-10-02T00:42:00+00:00;13.04;False;True;collection
T245;11644;2031-08-18T13:08:00+00:00;12.54;False;True;collection
T246;11641;2031-08-10T22:42:00+00:00;12.54;True;True;collection
T247;11640;2031-07-15T13:00:00+00:00;12.54;True;True;collection
T248;11632;2031-08-18T17:46:00+00:00;12.54;True;True;collection
T249;11621;2031-08-17T11:40:00+00:00;12.54;True;True;collection
T250;11618;2031-09-15T11:04:00+00:00;12.54;False;True;collection
T251;11618;2031-09-17T16:37:00+00:00;12.54;True;True;collection
T252;11614;2031-08-13T23:50:00+00:00;12.54;True;True;collection
T253;11604;2031-09-15T20:20:00+00:00;12.54;True;True;collection
T254;11596;2031-07-13T18:34:00+00:00;12.54;True;True;collection
T255;11593;2031-08-08T17:00:00+00:00;12.54;False;True;collection
T256;11593;2031-08-10T19:41:00+00:00;12.54;False;True;collection
T257;11578;2031-07-05T17:49:00+00:00;20.44;True;True;collection
T258;11572;2031-09-21T10:50:00+00:00;26.35;False;True;collection
T259;11572;2031-09-27T15:50:00+00:00;26.35;True;True;collection
T260;11555;2031-07-13T14:45:00+00:00;26.35;False;True;collection
T261;11555;2031-07-15T17:50:00+00:00;26.35;True;True;collection
T262;11541;2031-07-07T13:46:00+00:00;26.35;False;True;collection
T263;11539;2031-07-20T10:59:00+00:00;26.35;False;True;collection
T264;11539;2031-07-22T17:20:00+00:00;26.35;True;True;collection
T265;11530;2031-08-28T10:44:00+00:00;26.35;False;True;collection
T266;11530;2031-09-01T19:18:00+00:00;26.35;True;True;collection
T267;11527;2031-09-25T05:40:00+00:00;26.35;False;True;collection
T268;11527;2031-09-28T17:55:00+00:00;26.35;True;True;collection
T269;11520;2031-09-08T11:04:00+00:00;26.35;False;True;collection
T270;11520;2031-09-14T16:00:00+00:00;26.35;True;True;collection
T271;11518;2031-07-26T18:46:00+00:00;26.35;True;True;collection
T272;11516;2031-07-26T18:46:00+00:00;26.35;True;True;collection
T273;11513;2031-08-03T10:50:00+00:00;26.35;False;True;collection
T274;11513;2031-08-05T16:52:00+00:00;26.35;True;True;collection
T275;11513;2031-09-07T22:39:00+00:00;26.35;False;True;collection
T276;11513;2031-09-10T18:53:00+00:00;26.35;True;True;collection
T277;11510;2031-07-23T10:55:00+00:00;26.35;False;True;collection
T278;11510;2031-07-27T18:30:00+00:00;26.35;True;True;collection
T279;11509;2031-07-02T13:29:00+00:00;26.35;True;True;collection
T280;11509;2031-09-03T10:37:00+00:00;26.35;False;True;collection
T281;11509;2031-09-07T18:35:00+00:00;26.35;True;True;collection
T282;11493;2031-09-20T18:42:00+00:00;26.35;True;True;collection
T283;11482;2031-07-16T10:45:00+00:00;26.35;False;True;collection
T284;11482;2031-07-20T18:04:00+00:00;26.35;True;True;collection
T285;11482;2031-07-23T00:20:00+00:00;26.35;True;True;collection
T286;11479;2031-09-28T12:06:00+00:00;26.35;False;True;collection
T287;11470;2031-09-25T05:40:00+00:00;26.35;False;True;collection
T288;11470;2031-09-28T17:55:00+00:00;26.35;True;True;collection
T289;11467;2031-07-04T23:59:00+00:00;26.35;True;True;collection
T290;11465;2031-09-29T17:00:00+00:00;26.35;True;True;collection
T291;11462;2031-09-23T19:20:00+00:00;26.35;True;True;collection
T292;11459;2031-08-31T23:28:00+00:00;26.35;False;True;collection
T293;11459;2031-09-06T18:48:00+00:00;26.35;True;True;collection
T294;11448;2031-09-07T15:44:00+00:00;26.4;True;True;collection
T295;11437;2031-09-15T23:10:00+00:00;15.9;True;True;collection
T296;11423;2031-08-19T06:35:00+00:00;26.24;False;True;collection
T297;11419;2031-07-14T11:25:00+00:00;28.52;True;True;collection
T298;11415;2031-09-10T12:50:00+00:00;28.52;True;True;collection
T300;11361;2031-07-07T16:35:00+00:00;10.29;False;True;collection
T301;11356;2031-08-02T01:30:00+00:00;16.5;True;True;collection
T302;11349;2031-08-13T13:12:00+00:00;16.5;False;True;collection
T303;11348;2031-07-03T11:14:00+00:00;16.5;False;True;collection
T304;11348;2031-07-15T17:50:00+00:00;16.5;False;True;collection
T305;11348;2031-08-08T17:00:00+00:00;16.5;True;True;collection
T306;11348;2031-08-17T17:47:00+00:00;16.5;False;True;collection
T307;11348;2031-09-09T02:57:00+00:00;16.5;False;True;collection
T308;11348;2031-09-21T14:35:00+00:00;16.5;True;True;collection
T309;11344;2031-07-17T00:04:00+00:00;16.5;False;True;collection
T310;11320;2031-07-06T22:44:00+00:00;14.94;False;True;collection
T311;11320;2031-07-22T22:57:00+00:00;14.94;False;True;collection
T312;11320;2031-09-17T00:26:00+00:00;14.94;False;True;collection
T313;11315;2031-07-13T12:56:00+00:00;16.44;False;True;collection
T314;11314;2031-08-31T12:53:00+00:00;16.44;True;True;collection
T315;11298;2031-08-06T03:16:00+00:00;13.79;False;True;collection
T316;11290;2031-08-05T22:43:00+00:00;14.4;False;True;collection
T317;11290;2031-08-26T10:06:00+00:00;14.4;False;True;collection
T318;11269;2031-07-06T11:41:00+00:00;12.74;True;True;collection
T319;11269;2031-07-15T17:50:00+00:00;12.74;False;True;collection
T320;11269;2031-07-29T11:50:00+00:00;12.74;True;True;collection
T321;11269;2031-08-06T17:59:00+00:00;12.74;False;True;collection
T322;11269;2031-08-17T11:40:00+00:00;12.74;True;True;collection
T323;11269;2031-08-25T18:25:00+00:00;12.74;False;True;collection
T324;11269;2031-09-09T00:30:00+00:00;12.74;True;True;collection
T325;11269;2031-09-21T17:25:00+00:00;12.74;False;True;collection
T326;11268;2031-07-02T13:29:00+00:00;12.74;False;True;collection
T327;11268;2031-07-13T00:35:00+00:00;12.74;True;True;collection
T328;11268;2031-09-04T01:58:00+00:00;12.74;True;True;collection
T329;11268;2031-09-10T18:53:00+00:00;12.74;False;True;collection
T330;11268;2031-10-01T19:58:00+00:00;12.74;True;True;collection
T331;11261;2031-07-06T11:41:00+00:00;12.74;True;True;collection
T332;11261;2031-07-15T17:50:00+00:00;12.74;False;True;collection
T333;11261;2031-07-29T11:50:00+00:00;12.74;True;True;collection
T334;11261;2031-08-06T17:59:00+00:00;12.74;False;True;collection
T335;11261;2031-08-17T11:40:00+00:00;12.74;True;True;collection
T336;11261;2031-08-25T18:25:00+00:00;12.74;False;True;collection
T337;11261;2031-09-08T11:04:00+00:00;12.74;True;True;collection
T338;11261;2031-09-14T16:00:00+00:00;12.74;False;True;collection
T339;11261;2031-09-30T11:18:00+00:00;12.74;True;True;collection
T340;11259;2031-07-06T11:41:00+00:00;12.74;True;True;collection
T341;11259;2031-07-16T19:10:00+00:00;12.74;False;True;collection
T342;11259;2031-07-26T01:30:00+00:00;12.74;True;True;collection
T343;11259;2031-08-03T18:06:00+00:00;12.74;False;True;collection
T344;11259;2031-08-12T14:48:00+00:00;12.74;True;True;collection
T345;11259;2031-08-20T13:54:00+00:00;12.74;False;True;collection
T346;11259;2031-09-02T20:04:00+00:00;12.74;True;True;collection
T347;11259;2031-09-21T17:25:00+00:00;12.74;False;True;collection
T348;11256;2031-07-06T11:41:00+00:00;12.74;True;True;collection
T349;11256;2031-07-15T17:50:00+00:00;12.74;False;True;collection
T350;11256;2031-07-25T18:46:00+00:00;12.74;True;True;collection
T351;11256;2031-08-10T19:41:00+00:00;12.74;False;True;collection
T352;11256;2031-08-25T11:00:00+00:00;12.74;True;True;collection
T353;11254;2031-07-06T19:41:00+00:00;12.74;False;True;collection
T354;11254;2031-07-20T10:59:00+00:00;12.74;True;True;collection
T355;11254;2031-08-06T17:59:00+00:00;12.74;False;True;collection
T356;11254;2031-08-17T11:40:00+00:00;12.74;True;True;collection
T357;11254;2031-08-25T18:25:00+00:00;12.74;False;True;collection
T358;11254;2031-09-08T11:04:00+00:00;12.74;True;True;collection
T359;11254;2031-09-14T16:00:00+00:00;12.74;False;True;collection
T360;11254;2031-09-30T11:18:00+00:00;12.74;True;True;collection
T361;11252;2031-07-16T10:45:00+00:00;12.74;True;True;collection
T362;11252;2031-08-10T19:41:00+00:00;12.74;False;True;collection
T363;11252;2031-08-25T11:00:00+00:00;12.74;True;True;collection
T364;11252;2031-08-27T17:50:00+00:00;12.74;False;True;collection
T365;11252;2031-09-08T11:04:00+00:00;12.74;True;True;collection
