train_id;wagon_id;arrival_time;length;is_loaded;needs_retrofit;Track
T141;318166502860;2031-07-29T17:09:00+00:00;26.24;True;True;collection
T220;12274;2031-08-16T12:23:00+00:00;23.24;True;True;collection
T219;84 8166 5028-60;2031-08-16T00:18:00+00:00;24.28;True;True;collection
T267;84 8166 5028-60;2031-08-26T11:16:00+00:00;24.28;True;True;collection
T14;12260;2031-07-03T13:44:00+00:00;23.24;True;True;collection
T110;12260;2031-07-23T12:30:00+00:00;23.24;True;True;collection
T355;12248;2031-09-15T11:04:00+00:00;23.24;True;True;collection
T457;12248;2031-10-01T00:03:00+00:00;23.24;True;True;collection
T314;12241;2031-09-07T23:55:00+00:00;23.24;True;True;collection
T450;12238;2031-09-29T22:51:00+00:00;23.24;True;True;collection
T199;12235;2031-08-10T22:42:00+00:00;23.24;True;True;collection
T372;12233;2031-09-16T19:15:00+00:00;23.24;True;True;collection
T137;12229;2031-07-29T00:41:00+00:00;23.24;True;True;collection
T259;12229;2031-08-25T11:00:00+00:00;23.24;True;True;collection
T402;12229;2031-09-22T00:57:00+00:00;23.24;True;True;collection
T139;12221;2031-07-29T12:03:00+00:00;23.24;True;True;collection
T251;12219;2031-08-21T06:50:00+00:00;23.24;True;True;collection
T15;12210;2031-07-04T15:45:00+00:00;23.24;True;True;collection
T13;12208;2031-07-03T11:14:00+00:00;23.24;True;True;collection
T121;12208;2031-07-26T01:30:00+00:00;23.24;True;True;collection
T314;12203;2031-09-07T23:55:00+00:00;23.24;True;True;collection
T458;12197;2031-10-01T01:20:00+00:00;23.24;True;True;collection
T97;12195;2031-07-20T12:50:00+00:00;23.24;True;True;collection
T119;12186;2031-07-24T12:50:00+00:00;23.24;True;True;collection
T462;12183;2031-10-02T00:42:00+00:00;23.24;True;True;collection
T158;12182;2031-08-03T10:50:00+00:00;23.24;True;True;collection
T142;12179;2031-07-29T23:23:00+00:00;23.24;True;True;collection
T109;12177;2031-07-23T10:55:00+00:00;23.24;True;True;collection
T460;12175;2031-10-01T19:58:00+00:00;23.24;True;True;collection
T215;12163;2031-08-14T00:24:00+00:00;23.24;True;True;collection
T272;12163;2031-08-27T13:07:00+00:00;23.24;True;True;collection
T146;12155;2031-07-30T12:49:00+00:00;23.24;True;True;collection
T205;12153;2031-08-12T14:48:00+00:00;23.24;True;True;collection
T329;12153;2031-09-09T22:50:00+00:00;23.24;True;True;collection
T439;12148;2031-09-28T23:28:00+00:00;23.24;True;True;collection
T118;12146;2031-07-24T08:40:00+00:00;23.24;True;True;collection
T450;12139;2031-09-29T22:51:00+00:00;23.24;True;True;collection
T303;12132;2031-09-04T01:58:00+00:00;23.24;True;True;collection
T450;12132;2031-09-29T22:51:00+00:00;23.24;True;True;collection
T323;12123;2031-09-09T02:57:00+00:00;23.24;True;True;collection
T418;12123;2031-09-23T23:15:00+00:00;23.24;True;True;collection
T322;12121;2031-09-09T00:30:00+00:00;23.24;True;True;collection
T424;12119;2031-09-25T05:40:00+00:00;23.24;True;True;collection
T145;12116;2031-07-30T12:42:00+00:00;23.24;True;True;collection
T259;12116;2031-08-25T11:00:00+00:00;23.24;True;True;collection
T231;12113;2031-08-18T10:48:00+00:00;23.24;True;True;collection
T259;12105;2031-08-25T11:00:00+00:00;23.24;True;True;collection
T173;12104;2031-08-05T11:45:00+00:00;23.24;True;True;collection
T413;12099;2031-09-23T12:00:00+00:00;23.24;True;True;collection
T34;12077;2031-07-07T22:56:00+00:00;23.24;True;True;collection
T204;12077;2031-08-12T14:46:00+00:00;23.24;True;True;collection
T92;12074;2031-07-18T20:49:00+00:00;23.24;True;True;collection
T143;12073;2031-07-30T00:55:00+00:00;23.24;True;True;collection
T324;12070;2031-09-09T10:44:00+00:00;23.24;True;True;collection
T270;12067;2031-08-26T23:14:00+00:00;23.24;True;True;collection
T464;12067;2031-10-03T22:24:00+00:00;23.24;True;True;collection
T214;12066;2031-08-13T23:50:00+00:00;23.24;True;True;collection
T15;12060;2031-07-04T15:45:00+00:00;23.24;True;True;collection
T76;12060;2031-07-15T17:30:00+00:00;23.24;True;True;collection
T91;12057;2031-07-18T12:51:00+00:00;23.24;True;True;collection
T199;12053;2031-08-10T22:42:00+00:00;23.24;True;True;collection
T266;12053;2031-08-26T10:06:00+00:00;23.24;True;True;collection
T186;12051;2031-08-07T10:58:00+00:00;23.24;True;True;collection
T346;12051;2031-09-14T11:00:00+00:00;23.24;True;True;collection
T401;12042;2031-09-21T23:40:00+00:00;23.24;True;True;collection
T14;12037;2031-07-03T13:44:00+00:00;23.24;True;True;collection
T372;12037;2031-09-16T19:15:00+00:00;23.24;True;True;collection
T457;12037;2031-10-01T00:03:00+00:00;23.24;True;True;collection
T51;12036;2031-07-11T15:40:00+00:00;23.24;True;True;collection
T120;12031;2031-07-25T18:46:00+00:00;23.24;True;True;collection
T170;12031;2031-08-04T23:03:00+00:00;23.24;True;True;collection
T231;12031;2031-08-18T10:48:00+00:00;23.24;True;True;collection
T413;12029;2031-09-23T12:00:00+00:00;23.24;True;True;collection
T240;12023;2031-08-19T10:51:00+00:00;23.24;True;True;collection
T418;12023;2031-09-23T23:15:00+00:00;23.24;True;True;collection
T100;11999;2031-07-20T23:50:00+00:00;23.24;True;True;collection
T257;11991;2031-08-25T01:12:00+00:00;23.24;True;True;collection
T35;11989;2031-07-08T02:20:00+00:00;23.24;True;True;collection
T314;11989;2031-09-07T23:55:00+00:00;23.24;True;True;collection
T14;11988;2031-07-03T13:44:00+00:00;23.24;True;True;collection
T22;11970;2031-07-06T00:10:00+00:00;23.24;True;True;collection
T187;11970;2031-08-08T17:00:00+00:00;23.24;True;True;collection
T72;11959;2031-07-15T00:04:00+00:00;12.55;True;True;collection
T339;11957;2031-09-12T17:36:00+00:00;12.55;True;True;collection
T74;11953;2031-07-15T13:00:00+00:00;12.55;True;True;collection
T72;11947;2031-07-15T00:04:00+00:00;12.55;True;True;collection
T80;11915;2031-07-15T23:37:00+00:00;15;True;True;collection
T327;11902;2031-09-09T14:06:00+00:00;12.66;False;True;collection
T170;11900;2031-08-04T23:03:00+00:00;13.25;False;True;collection
T347;11897;2031-09-14T11:09:00+00:00;21.34;False;True;collection
T439;11891;2031-09-28T23:28:00+00:00;21.34;True;True;collection
T106;11884;2031-07-22T22:57:00+00:00;21.34;True;True;collection
T439;11881;2031-09-28T23:28:00+00:00;21.34;True;True;collection
T230;11877;2031-08-18T01:55:00+00:00;21.34;False;True;collection
T239;11872;2031-08-19T06:35:00+00:00;21.34;False;True;collection
T306;11862;2031-09-06T12:44:00+00:00;21.34;False;True;collection
T377;11862;2031-09-17T15:17:00+00:00;21.34;False;True;collection
T285;11861;2031-08-31T13:35:00+00:00;21.34;False;True;collection
T230;11855;2031-08-18T01:55:00+00:00;21.34;False;True;collection
T285;11853;2031-08-31T13:35:00+00:00;21.34;False;True;collection
T106;11847;2031-07-22T22:57:00+00:00;21.3;True;True;collection
T410;11847;2031-09-22T21:10:00+00:00;21.3;True;True;collection
T239;11837;2031-08-19T06:35:00+00:00;21.3;False;True;collection
T439;11835;2031-09-28T23:28:00+00:00;21.3;True;True;collection
T411;11829;2031-09-22T22:54:00+00:00;21.3;True;True;collection
T230;11823;2031-08-18T01:55:00+00:00;21.3;False;True;collection
T331;11821;2031-09-10T10:40:00+00:00;21.3;True;True;collection
T432;11821;2031-09-27T15:40:00+00:00;21.3;False;True;collection
T439;11820;2031-09-28T23:28:00+00:00;21.3;True;True;collection
T285;11816;2031-08-31T13:35:00+00:00;21.3;False;True;collection
T439;11805;2031-09-28T23:28:00+00:00;21.3;True;True;collection
T439;11794;2031-09-28T23:28:00+00:00;21.3;True;True;collection
T463;11791;2031-10-02T10:55:00+00:00;21.3;True;True;collection
T34;11766;2031-07-07T22:56:00+00:00;15.8;True;True;collection
T345;11765;2031-09-14T04:50:00+00:00;15.8;True;True;collection
T237;11760;2031-08-18T23:20:00+00:00;12.54;True;True;collection
T386;11734;2031-09-18T14:45:00+00:00;12.54;False;True;collection
T42;11723;2031-07-09T09:52:00+00:00;26.24;False;True;collection
T61;11723;2031-07-13T18:34:00+00:00;26.24;True;True;collection
T426;11720;2031-09-25T15:07:00+00:00;26.24;True;True;collection
T34;11718;2031-07-07T22:56:00+00:00;26.24;False;True;collection
T56;11718;2031-07-12T17:40:00+00:00;26.24;True;True;collection
T321;11709;2031-09-08T18:50:00+00:00;13.54;False;True;collection
T449;11709;2031-09-29T19:38:00+00:00;13.54;False;True;collection
T218;11679;2031-08-15T17:58:00+00:00;13.04;True;True;collection
T462;11673;2031-10-02T00:42:00+00:00;13.04;False;True;collection
T233;11644;2031-08-18T13:08:00+00:00;12.54;False;True;collection
T199;11641;2031-08-10T22:42:00+00:00;12.54;True;True;collection
T74;11640;2031-07-15T13:00:00+00:00;12.54;True;True;collection
T235;11632;2031-08-18T17:46:00+00:00;12.54;True;True;collection
T224;11621;2031-08-17T11:40:00+00:00;12.54;True;True;collection
T355;11618;2031-09-15T11:04:00+00:00;12.54;False;True;collection
T379;11618;2031-09-17T16:37:00+00:00;12.54;True;True;collection
T214;11614;2031-08-13T23:50:00+00:00;12.54;True;True;collection
T364;11604;2031-09-15T20:20:00+00:00;12.54;True;True;collection
T61;11596;2031-07-13T18:34:00+00:00;12.54;True;True;collection
T187;11593;2031-08-08T17:00:00+00:00;12.54;False;True;collection
T198;11593;2031-08-10T19:41:00+00:00;12.54;False;True;collection
T21;11578;2031-07-05T17:49:00+00:00;20.44;True;True;collection
T395;11572;2031-09-21T10:50:00+00:00;26.35;False;True;collection
T433;11572;2031-09-27T15:50:00+00:00;26.35;True;True;collection
T60;11555;2031-07-13T14:45:00+00:00;26.35;False;True;collection
T77;11555;2031-07-15T17:50:00+00:00;26.35;True;True;collection
T31;11541;2031-07-07T13:46:00+00:00;26.35;False;True;collection
T96;11539;2031-07-20T10:59:00+00:00;26.35;False;True;collection
T105;11539;2031-07-22T17:20:00+00:00;26.35;True;True;collection
T276;11530;2031-08-28T10:44:00+00:00;26.35;False;True;collection
T295;11530;2031-09-01T19:18:00+00:00;26.35;True;True;collection
T424;11527;2031-09-25T05:40:00+00:00;26.35;False;True;collection
T438;11527;2031-09-28T17:55:00+00:00;26.35;True;True;collection
T315;11520;2031-09-08T11:04:00+00:00;26.35;False;True;collection
T349;11520;2031-09-14T16:00:00+00:00;26.35;True;True;collection
T125;11518;2031-07-26T18:46:00+00:00;26.35;True;True;collection
T125;11516;2031-07-26T18:46:00+00:00;26.35;True;True;collection
T158;11513;2031-08-03T10:50:00+00:00;26.35;False;True;collection
T176;11513;2031-08-05T16:52:00+00:00;26.35;True;True;collection
T312;11513;2031-09-07T22:39:00+00:00;26.35;False;True;collection
T336;11513;2031-09-10T18:53:00+00:00;26.35;True;True;collection
T109;11510;2031-07-23T10:55:00+00:00;26.35;False;True;collection
T129;11510;2031-07-27T18:30:00+00:00;26.35;True;True;collection
T8;11509;2031-07-02T13:29:00+00:00;26.35;True;True;collection
T301;11509;2031-09-03T10:37:00+00:00;26.35;False;True;collection
T311;11509;2031-09-07T18:35:00+00:00;26.35;True;True;collection
T393;11493;2031-09-20T18:42:00+00:00;26.35;True;True;collection
T82;11482;2031-07-16T10:45:00+00:00;26.35;False;True;collection
T99;11482;2031-07-20T18:04:00+00:00;26.35;True;True;collection
T107;11482;2031-07-23T00:20:00+00:00;26.35;True;True;collection
T436;11479;2031-09-28T12:06:00+00:00;26.35;False;True;collection
T424;11470;2031-09-25T05:40:00+00:00;26.35;False;True;collection
T438;11470;2031-09-28T17:55:00+00:00;26.35;True;True;collection
T17;11467;2031-07-04T23:59:00+00:00;26.35;True;True;collection
T447;11465;2031-09-29T17:00:00+00:00;26.35;True;True;collection
T417;11462;2031-09-23T19:20:00+00:00;26.35;True;True;collection
T288;11459;2031-08-31T23:28:00+00:00;26.35;False;True;collection
T307;11459;2031-09-06T18:48:00+00:00;26.35;True;True;collection
T310;11448;2031-09-07T15:44:00+00:00;26.4;True;True;collection
T365;11437;2031-09-15T23:10:00+00:00;15.9;True;True;collection
T239;11423;2031-08-19T06:35:00+00:00;26.24;False;True;collection
T67;11419;2031-07-14T11:25:00+00:00;28.52;True;True;collection
T333;11415;2031-09-10T12:50:00+00:00;28.52;True;True;collection
T32;11361;2031-07-07T16:35:00+00:00;10.29;False;True;collection
T154;11356;2031-08-02T01:30:00+00:00;16.5;True;True;collection
T211;11349;2031-08-13T13:12:00+00:00;16.5;False;True;collection
T13;11348;2031-07-03T11:14:00+00:00;16.5;False;True;collection
T77;11348;2031-07-15T17:50:00+00:00;16.5;False;True;collection
T187;11348;2031-08-08T17:00:00+00:00;16.5;True;True;collection
T227;11348;2031-08-17T17:47:00+00:00;16.5;False;True;collection
T323;11348;2031-09-09T02:57:00+00:00;16.5;False;True;collection
T397;11348;2031-09-21T14:35:00+00:00;16.5;True;True;collection
T89;11344;2031-07-17T00:04:00+00:00;16.5;False;True;collection
T27;11320;2031-07-06T22:44:00+00:00;14.94;False;True;collection
T106;11320;2031-07-22T22:57:00+00:00;14.94;False;True;collection
T374;11320;2031-09-17T00:26:00+00:00;14.94;False;True;collection
T59;11315;2031-07-13T12:56:00+00:00;16.44;False;True;collection
T284;11314;2031-08-31T12:53:00+00:00;16.44;True;True;collection
T178;11298;2031-08-06T03:16:00+00:00;13.79;False;True;collection
T177;11290;2031-08-05T22:43:00+00:00;14.4;False;True;collection
T266;11290;2031-08-26T10:06:00+00:00;14.4;False;True;collection
T23;11269;2031-07-06T11:41:00+00:00;12.74;True;True;collection
T77;11269;2031-07-15T17:50:00+00:00;12.74;False;True;collection
T138;11269;2031-07-29T11:50:00+00:00;12.74;True;True;collection
T182;11269;2031-08-06T17:59:00+00:00;12.74;False;True;collection
T224;11269;2031-08-17T11:40:00+00:00;12.74;True;True;collection
T263;11269;2031-08-25T18:25:00+00:00;12.74;False;True;collection
T322;11269;2031-09-09T00:30:00+00:00;12.74;True;True;collection
T399;11269;2031-09-21T17:25:00+00:00;12.74;False;True;collection
T8;11268;2031-07-02T13:29:00+00:00;12.74;False;True;collection
T57;11268;2031-07-13T00:35:00+00:00;12.74;True;True;collection
T303;11268;2031-09-04T01:58:00+00:00;12.74;True;True;collection
T336;11268;2031-09-10T18:53:00+00:00;12.74;False;True;collection
T460;11268;2031-10-01T19:58:00+00:00;12.74;True;True;collection
T23;11261;2031-07-06T11:41:00+00:00;12.74;True;True;collection
T77;11261;2031-07-15T17:50:00+00:00;12.74;False;True;collection
T138;11261;2031-07-29T11:50:00+00:00;12.74;True;True;collection
T182;11261;2031-08-06T17:59:00+00:00;12.74;False;True;collection
T224;11261;2031-08-17T11:40:00+00:00;12.74;True;True;collection
T263;11261;2031-08-25T18:25:00+00:00;12.74;False;True;collection
T315;11261;2031-09-08T11:04:00+00:00;12.74;True;True;collection
T349;11261;2031-09-14T16:00:00+00:00;12.74;False;True;collection
T453;11261;2031-09-30T11:18:00+00:00;12.74;True;True;collection
T23;11259;2031-07-06T11:41:00+00:00;12.74;True;True;collection
T87;11259;2031-07-16T19:10:00+00:00;12.74;False;True;collection
T121;11259;2031-07-26T01:30:00+00:00;12.74;True;True;collection
T161;11259;2031-08-03T18:06:00+00:00;12.74;False;True;collection
T205;11259;2031-08-12T14:48:00+00:00;12.74;True;True;collection
T249;11259;2031-08-20T13:54:00+00:00;12.74;False;True;collection
T299;11259;2031-09-02T20:04:00+00:00;12.74;True;True;collection
T399;11259;2031-09-21T17:25:00+00:00;12.74;False;True;collection
T23;11256;2031-07-06T11:41:00+00:00;12.74;True;True;collection
T77;11256;2031-07-15T17:50:00+00:00;12.74;False;True;collection
T120;11256;2031-07-25T18:46:00+00:00;12.74;True;True;collection
T198;11256;2031-08-10T19:41:00+00:00;12.74;False;True;collection
T259;11256;2031-08-25T11:00:00+00:00;12.74;True;True;collection
T26;11254;2031-07-06T19:41:00+00:00;12.74;False;True;collection
T96;11254;2031-07-20T10:59:00+00:00;12.74;True;True;collection
T182;11254;2031-08-06T17:59:00+00:00;12.74;False;True;collection
T224;11254;2031-08-17T11:40:00+00:00;12.74;True;True;collection
T263;11254;2031-08-25T18:25:00+00:00;12.74;False;True;collection
T315;11254;2031-09-08T11:04:00+00:00;12.74;True;True;collection
T349;11254;2031-09-14T16:00:00+00:00;12.74;False;True;collection
T453;11254;2031-09-30T11:18:00+00:00;12.74;True;True;collection
T82;11252;2031-07-16T10:45:00+00:00;12.74;True;True;collection
T198;11252;2031-08-10T19:41:00+00:00;12.74;False;True;collection
T259;11252;2031-08-25T11:00:00+00:00;12.74;True;True;collection
T274;11252;2031-08-27T17:50:00+00:00;12.74;False;True;collection
T315;11252;2031-09-08T11:04:00+00:00;12.74;True;True;collection
